datetime,month,hour,total_energy_kwh,source,power_outage,temperature_celsius,foot_traffic,hvac_kwh,lighting_kwh,escalators_kwh,refrigeration_kwh,security_it_kwh,other_kwh
2027-10-26 23:00:00,10,23,945.08,Grid,0,17.6,0,396.93,264.62,85.06,85.06,56.7,56.7
2027-10-27 00:00:00,10,0,883.58,Grid,0,17.4,0,371.1,247.4,79.52,79.52,53.01,53.01
2027-10-27 01:00:00,10,1,890.19,Grid,0,15.2,0,373.88,249.25,80.12,80.12,53.41,53.41
2027-10-27 02:00:00,10,2,899.64,Generator,1,13.4,0,377.85,251.9,80.97,80.97,53.98,53.98
2027-10-27 03:00:00,10,3,980.39,Grid,0,12.3,0,411.76,274.51,88.24,88.24,58.82,58.82
2027-10-27 04:00:00,10,4,968.02,Grid,0,13.2,0,406.57,271.04,87.12,87.12,58.08,58.08
2027-10-27 05:00:00,10,5,920.69,Grid,0,14.1,0,386.69,257.79,82.86,82.86,55.24,55.24
2027-10-27 06:00:00,10,6,991.84,Grid,0,12.5,0,416.57,277.71,89.27,89.27,59.51,59.51
2027-10-27 07:00:00,10,7,926.55,Grid,0,14.9,0,389.15,259.43,83.39,83.39,55.59,55.59
2027-10-27 08:00:00,10,8,2139.44,Grid,0,15.2,0,898.57,599.04,192.55,192.55,128.37,128.37
2027-10-27 09:00:00,10,9,3564.6,Grid,0,16.9,2925,1497.13,998.09,320.81,320.81,213.88,213.88
2027-10-27 10:00:00,10,10,3204.43,Generator,1,16.5,2922,1345.86,897.24,288.4,288.4,192.27,192.27
2027-10-27 11:00:00,10,11,3766.68,Grid,0,19.7,3091,1582.0,1054.67,339.0,339.0,226.0,226.0
2027-10-27 12:00:00,10,12,5034.04,Grid,0,20.2,4131,2114.3,1409.53,453.06,453.06,302.04,302.04
2027-10-27 13:00:00,10,13,5292.54,Grid,0,24.2,4280,2222.87,1481.91,476.33,476.33,317.55,317.55
2027-10-27 14:00:00,10,14,5281.35,Grid,0,23.3,4334,2218.17,1478.78,475.32,475.32,316.88,316.88
2027-10-27 15:00:00,10,15,3566.23,Grid,0,23.9,2926,1497.82,998.55,320.96,320.96,213.97,213.97
2027-10-27 16:00:00,10,16,3655.92,Grid,0,24.1,2965,1535.49,1023.66,329.03,329.03,219.36,219.36
2027-10-27 17:00:00,10,17,5692.78,Grid,0,24.7,4429,2390.97,1593.98,512.35,512.35,341.57,341.57
2027-10-27 18:00:00,10,18,6139.96,Grid,0,25.2,4594,2578.78,1719.19,552.6,552.6,368.4,368.4
2027-10-27 19:00:00,10,19,5432.56,Grid,0,22.4,4458,2281.68,1521.12,488.93,488.93,325.95,325.95
2027-10-27 20:00:00,10,20,3728.55,Grid,0,22.8,3060,1565.99,1043.99,335.57,335.57,223.71,223.71
2027-10-27 21:00:00,10,21,3732.94,Grid,0,20.5,3063,1567.84,1045.22,335.96,335.96,223.98,223.98
2027-10-27 22:00:00,10,22,923.79,Grid,0,19.0,0,387.99,258.66,83.14,83.14,55.43,55.43
2027-10-27 23:00:00,10,23,903.29,Grid,0,17.0,0,379.38,252.92,81.3,81.3,54.2,54.2
2027-10-28 00:00:00,10,0,900.28,Grid,0,15.4,0,378.12,252.08,81.02,81.02,54.02,54.02
2027-10-28 01:00:00,10,1,931.27,Grid,0,13.5,0,391.13,260.76,83.81,83.81,55.88,55.88
2027-10-28 02:00:00,10,2,945.09,Grid,0,13.6,0,396.94,264.63,85.06,85.06,56.71,56.71
2027-10-28 03:00:00,10,3,889.37,Grid,0,15.1,0,373.54,249.02,80.04,80.04,53.36,53.36
2027-10-28 04:00:00,10,4,916.41,Grid,0,14.7,0,384.89,256.6,82.48,82.48,54.98,54.98
2027-10-28 05:00:00,10,5,943.06,Grid,0,14.4,0,396.08,264.06,84.88,84.88,56.58,56.58
2027-10-28 06:00:00,10,6,1009.91,Grid,0,11.9,0,424.16,282.77,90.89,90.89,60.59,60.59
2027-10-28 07:00:00,10,7,933.52,Grid,0,13.8,0,392.08,261.39,84.02,84.02,56.01,56.01
2027-10-28 08:00:00,10,8,2012.76,Generator,1,15.8,0,845.36,563.57,181.15,181.15,120.77,120.77
2027-10-28 09:00:00,10,9,3686.91,Grid,0,17.6,3025,1548.5,1032.33,331.82,331.82,221.21,221.21
2027-10-28 10:00:00,10,10,3170.51,Generator,1,20.2,2891,1331.62,887.74,285.35,285.35,190.23,190.23
2027-10-28 11:00:00,10,11,3595.1,Grid,0,20.4,2950,1509.94,1006.63,323.56,323.56,215.71,215.71
2027-10-28 12:00:00,10,12,4948.28,Grid,0,21.9,4061,2078.28,1385.52,445.35,445.35,296.9,296.9
2027-10-28 13:00:00,10,13,5469.63,Grid,0,25.4,4047,2297.24,1531.5,492.27,492.27,328.18,328.18
2027-10-28 14:00:00,10,14,5363.37,Grid,0,24.3,4295,2252.61,1501.74,482.7,482.7,321.8,321.8
2027-10-28 15:00:00,10,15,3620.69,Grid,0,23.4,2971,1520.69,1013.79,325.86,325.86,217.24,217.24
2027-10-28 16:00:00,10,16,4324.92,Grid,0,26.6,2929,1816.47,1210.98,389.24,389.24,259.5,259.5
2027-10-28 17:00:00,10,17,5449.59,Grid,0,22.4,4472,2288.83,1525.89,490.46,490.46,326.98,326.98
2027-10-28 18:00:00,10,18,5825.42,Grid,0,24.6,4571,2446.68,1631.12,524.29,524.29,349.53,349.53
2027-10-28 19:00:00,10,19,5528.99,Grid,0,23.2,4537,2322.18,1548.12,497.61,497.61,331.74,331.74
2027-10-28 20:00:00,10,20,3752.02,Grid,0,21.8,3079,1575.85,1050.57,337.68,337.68,225.12,225.12
2027-10-28 21:00:00,10,21,3815.84,Grid,0,19.3,3131,1602.65,1068.43,343.43,343.43,228.95,228.95
2027-10-28 22:00:00,10,22,939.59,Grid,0,21.6,0,394.63,263.09,84.56,84.56,56.38,56.38
2027-10-28 23:00:00,10,23,941.98,Grid,0,16.1,0,395.63,263.75,84.78,84.78,56.52,56.52
2027-10-29 00:00:00,10,0,937.42,Grid,0,16.0,0,393.72,262.48,84.37,84.37,56.25,56.25
2027-10-29 01:00:00,10,1,911.49,Grid,0,14.1,0,382.82,255.22,82.03,82.03,54.69,54.69
2027-10-29 02:00:00,10,2,937.25,Grid,0,13.0,0,393.65,262.43,84.35,84.35,56.24,56.24
2027-10-29 03:00:00,10,3,909.99,Grid,0,14.2,0,382.19,254.8,81.9,81.9,54.6,54.6
2027-10-29 04:00:00,10,4,962.27,Grid,0,14.3,0,404.15,269.44,86.6,86.6,57.74,57.74
2027-10-29 05:00:00,10,5,999.67,Grid,0,12.7,0,419.86,279.91,89.97,89.97,59.98,59.98
2027-10-29 06:00:00,10,6,916.92,Grid,0,13.8,0,385.11,256.74,82.52,82.52,55.02,55.02
2027-10-29 07:00:00,10,7,901.29,Grid,0,15.4,0,378.54,252.36,81.12,81.12,54.08,54.08
2027-10-29 08:00:00,10,8,2167.12,Grid,0,15.6,0,910.19,606.79,195.04,195.04,130.03,130.03
2027-10-29 09:00:00,10,9,3776.78,Grid,0,18.1,3099,1586.25,1057.5,339.91,339.91,226.61,226.61
2027-10-29 10:00:00,10,10,3542.19,Grid,0,20.3,2907,1487.72,991.81,318.8,318.8,212.53,212.53
2027-10-29 11:00:00,10,11,3770.38,Grid,0,20.7,3094,1583.56,1055.71,339.33,339.33,226.22,226.22
2027-10-29 12:00:00,10,12,5343.82,Grid,0,21.3,4385,2244.4,1496.27,480.94,480.94,320.63,320.63
2027-10-29 13:00:00,10,13,4957.91,Grid,0,23.4,4069,2082.32,1388.21,446.21,446.21,297.47,297.47
2027-10-29 14:00:00,10,14,5221.03,Grid,0,22.9,4285,2192.83,1461.89,469.89,469.89,313.26,313.26
2027-10-29 15:00:00,10,15,3571.73,Grid,0,23.7,2931,1500.13,1000.08,321.46,321.46,214.3,214.3
2027-10-29 16:00:00,10,16,4746.73,Grid,0,27.2,3094,1993.63,1329.08,427.21,427.21,284.8,284.8
2027-10-29 17:00:00,10,17,5375.56,Grid,0,23.6,4411,2257.74,1505.16,483.8,483.8,322.53,322.53
2027-10-29 18:00:00,10,18,5433.82,Grid,0,24.4,4326,2282.2,1521.47,489.04,489.04,326.03,326.03
2027-10-29 19:00:00,10,19,5604.19,Grid,0,23.6,4599,2353.76,1569.17,504.38,504.38,336.25,336.25
2027-10-29 20:00:00,10,20,3688.81,Grid,0,22.8,3027,1549.3,1032.87,331.99,331.99,221.33,221.33
2027-10-29 21:00:00,10,21,3565.85,Grid,0,21.4,2926,1497.66,998.44,320.93,320.93,213.95,213.95
2027-10-29 22:00:00,10,22,945.9,Grid,0,20.0,0,397.28,264.85,85.13,85.13,56.75,56.75
2027-10-29 23:00:00,10,23,939.29,Grid,0,17.7,0,394.5,263.0,84.54,84.54,56.36,56.36
2027-10-30 00:00:00,10,0,943.27,Grid,0,15.9,0,396.17,264.12,84.89,84.89,56.6,56.6
2027-10-30 01:00:00,10,1,890.88,Grid,0,15.5,0,374.17,249.45,80.18,80.18,53.45,53.45
2027-10-30 02:00:00,10,2,933.55,Grid,0,14.3,0,392.09,261.39,84.02,84.02,56.01,56.01
2027-10-30 03:00:00,10,3,973.67,Grid,0,14.2,0,408.94,272.63,87.63,87.63,58.42,58.42
2027-10-30 04:00:00,10,4,907.62,Grid,0,14.3,0,381.2,254.13,81.69,81.69,54.46,54.46
2027-10-30 05:00:00,10,5,1017.75,Grid,0,12.2,0,427.46,284.97,91.6,91.6,61.07,61.07
2027-10-30 06:00:00,10,6,889.62,Grid,0,15.3,0,373.64,249.09,80.07,80.07,53.38,53.38
2027-10-30 07:00:00,10,7,1008.58,Grid,0,13.0,0,423.6,282.4,90.77,90.77,60.51,60.51
2027-10-30 08:00:00,10,8,2125.48,Grid,0,15.3,0,892.7,595.13,191.29,191.29,127.53,127.53
2027-10-30 09:00:00,10,9,4602.78,Grid,0,19.6,5312,1933.17,1288.78,414.25,414.25,276.17,276.17
2027-10-30 10:00:00,10,10,4521.17,Grid,0,18.1,5218,1898.89,1265.93,406.9,406.9,271.27,271.27
2027-10-30 11:00:00,10,11,4756.0,Grid,0,21.4,5489,1997.52,1331.68,428.04,428.04,285.36,285.36
2027-10-30 12:00:00,10,12,6500.77,Grid,0,20.7,7502,2730.32,1820.22,585.07,585.07,390.05,390.05
2027-10-30 13:00:00,10,13,6658.77,Grid,0,20.9,7685,2796.68,1864.46,599.29,599.29,399.53,399.53
2027-10-30 14:00:00,10,14,6835.43,Grid,0,25.1,7271,2870.88,1913.92,615.19,615.19,410.13,410.13
2027-10-30 15:00:00,10,15,5144.12,Grid,0,26.0,5105,2160.53,1440.35,462.97,462.97,308.65,308.65
2027-10-30 16:00:00,10,16,4836.84,Grid,0,24.9,5211,2031.47,1354.32,435.32,435.32,290.21,290.21
2027-10-30 17:00:00,10,17,7006.53,Grid,0,23.7,8086,2942.74,1961.83,630.59,630.59,420.39,420.39
2027-10-30 18:00:00,10,18,7156.13,Grid,0,23.1,8259,3005.58,2003.72,644.05,644.05,429.37,429.37
2027-10-30 19:00:00,10,19,6658.94,Grid,0,23.8,7685,2796.75,1864.5,599.3,599.3,399.54,399.54
2027-10-30 20:00:00,10,20,4409.6,Grid,0,22.0,5089,1852.03,1234.69,396.86,396.86,264.58,264.58
2027-10-30 21:00:00,10,21,4647.34,Grid,0,19.5,5363,1951.88,1301.26,418.26,418.26,278.84,278.84
2027-10-30 22:00:00,10,22,901.44,Grid,0,17.9,0,378.61,252.4,81.13,81.13,54.09,54.09
2027-10-30 23:00:00,10,23,947.91,Grid,0,17.0,0,398.12,265.41,85.31,85.31,56.87,56.87
2027-10-31 00:00:00,10,0,885.57,Grid,0,16.8,0,371.94,247.96,79.7,79.7,53.13,53.13
2027-10-31 01:00:00,10,1,959.18,Grid,0,13.7,0,402.86,268.57,86.33,86.33,57.55,57.55
2027-10-31 02:00:00,10,2,957.96,Grid,0,14.4,0,402.34,268.23,86.22,86.22,57.48,57.48
2027-10-31 03:00:00,10,3,958.54,Grid,0,12.5,0,402.59,268.39,86.27,86.27,57.51,57.51
2027-10-31 04:00:00,10,4,1003.26,Grid,0,12.3,0,421.37,280.91,90.29,90.29,60.2,60.2
2027-10-31 05:00:00,10,5,1021.57,Grid,0,12.6,0,429.06,286.04,91.94,91.94,61.29,61.29
2027-10-31 06:00:00,10,6,956.39,Grid,0,14.3,0,401.68,267.79,86.08,86.08,57.38,57.38
2027-10-31 07:00:00,10,7,931.65,Grid,0,14.9,0,391.29,260.86,83.85,83.85,55.9,55.9
2027-10-31 08:00:00,10,8,2264.88,Grid,0,15.4,0,951.25,634.17,203.84,203.84,135.89,135.89
2027-10-31 09:00:00,10,9,4590.66,Grid,0,17.5,5298,1928.08,1285.38,413.16,413.16,275.44,275.44
2027-10-31 10:00:00,10,10,4665.94,Grid,0,19.2,5385,1959.69,1306.46,419.93,419.93,279.96,279.96
2027-10-31 11:00:00,10,11,4421.23,Grid,0,20.0,5102,1856.92,1237.94,397.91,397.91,265.27,265.27
2027-10-31 12:00:00,10,12,6183.11,Grid,0,21.6,7136,2596.91,1731.27,556.48,556.48,370.99,370.99
2027-10-31 13:00:00,10,13,6540.51,Grid,0,24.2,7450,2747.02,1831.34,588.65,588.65,392.43,392.43
2027-10-31 14:00:00,10,14,6640.77,Grid,0,23.4,7664,2789.12,1859.41,597.67,597.67,398.45,398.45
2027-10-31 15:00:00,10,15,5120.25,Grid,0,25.4,5328,2150.51,1433.67,460.82,460.82,307.22,307.22
2027-10-31 16:00:00,10,16,4602.41,Grid,0,24.4,5163,1933.01,1288.67,414.22,414.22,276.14,276.14
2027-10-31 17:00:00,10,17,6945.27,Grid,0,23.4,8015,2917.01,1944.68,625.07,625.07,416.72,416.72
2027-10-31 18:00:00,10,18,6955.92,Grid,0,24.2,7908,2921.49,1947.66,626.03,626.03,417.36,417.36
2027-10-31 19:00:00,10,19,6605.89,Grid,0,20.9,7624,2774.47,1849.65,594.53,594.53,396.35,396.35
2027-10-31 20:00:00,10,20,4514.72,Grid,0,21.6,5210,1896.18,1264.12,406.33,406.33,270.88,270.88
2027-10-31 21:00:00,10,21,4133.05,Generator,1,19.5,5300,1735.88,1157.25,371.97,371.97,247.98,247.98
2027-10-31 22:00:00,10,22,922.43,Grid,0,18.3,0,387.42,258.28,83.02,83.02,55.35,55.35
2027-10-31 23:00:00,10,23,849.79,Generator,1,16.4,0,356.91,237.94,76.48,76.48,50.99,50.99
2027-11-01 00:00:00,11,0,943.73,Grid,0,20.6,0,396.37,264.24,84.94,84.94,56.62,56.62
2027-11-01 01:00:00,11,1,974.62,Grid,0,16.3,0,409.34,272.89,87.72,87.72,58.48,58.48
2027-11-01 02:00:00,11,2,837.96,Generator,1,16.6,0,351.94,234.63,75.42,75.42,50.28,50.28
2027-11-01 03:00:00,11,3,969.77,Grid,0,17.0,0,407.31,271.54,87.28,87.28,58.19,58.19
2027-11-01 04:00:00,11,4,925.66,Grid,0,16.1,0,388.78,259.18,83.31,83.31,55.54,55.54
2027-11-01 05:00:00,11,5,947.81,Grid,0,16.7,0,398.08,265.39,85.3,85.3,56.87,56.87
2027-11-01 06:00:00,11,6,992.94,Grid,0,17.4,0,417.04,278.02,89.36,89.36,59.58,59.58
2027-11-01 07:00:00,11,7,983.8,Grid,0,19.5,0,413.19,275.46,88.54,88.54,59.03,59.03
2027-11-01 08:00:00,11,8,2219.36,Grid,0,19.6,0,932.13,621.42,199.74,199.74,133.16,133.16
2027-11-01 09:00:00,11,9,3900.45,Grid,0,22.2,3067,1638.19,1092.13,351.04,351.04,234.03,234.03
2027-11-01 10:00:00,11,10,3708.83,Grid,0,24.0,2914,1557.71,1038.47,333.79,333.79,222.53,222.53
2027-11-01 11:00:00,11,11,3873.02,Grid,0,23.4,3046,1626.67,1084.45,348.57,348.57,232.38,232.38
2027-11-01 12:00:00,11,12,4909.92,Generator,1,24.6,4088,2062.17,1374.78,441.89,441.89,294.6,294.6
2027-11-01 13:00:00,11,13,6138.15,Grid,0,26.4,4043,2578.02,1718.68,552.43,552.43,368.29,368.29
2027-11-01 14:00:00,11,14,6660.0,Grid,0,26.4,4380,2797.2,1864.8,599.4,599.4,399.6,399.6
2027-11-01 15:00:00,11,15,4761.95,Generator,1,28.6,3037,2000.02,1333.35,428.58,428.58,285.72,285.72
2027-11-01 16:00:00,11,16,4921.35,Grid,0,27.2,3082,2066.97,1377.98,442.92,442.92,295.28,295.28
2027-11-01 17:00:00,11,17,7162.71,Grid,0,26.8,4613,3008.34,2005.56,644.64,644.64,429.76,429.76
2027-11-01 18:00:00,11,18,6175.13,Grid,0,25.2,4429,2593.55,1729.04,555.76,555.76,370.51,370.51
2027-11-01 19:00:00,11,19,7620.54,Grid,0,28.4,4421,3200.63,2133.75,685.85,685.85,457.23,457.23
2027-11-01 20:00:00,11,20,4039.11,Grid,0,24.7,3018,1696.43,1130.95,363.52,363.52,242.35,242.35
2027-11-01 21:00:00,11,21,3948.38,Grid,0,22.3,3105,1658.32,1105.55,355.35,355.35,236.9,236.9
2027-11-01 22:00:00,11,22,978.46,Grid,0,22.4,0,410.95,273.97,88.06,88.06,58.71,58.71
2027-11-01 23:00:00,11,23,925.87,Grid,0,20.5,0,388.86,259.24,83.33,83.33,55.55,55.55
2027-11-02 00:00:00,11,0,953.55,Grid,0,19.4,0,400.49,266.99,85.82,85.82,57.21,57.21
2027-11-02 01:00:00,11,1,987.19,Grid,0,17.3,0,414.62,276.41,88.85,88.85,59.23,59.23
2027-11-02 02:00:00,11,2,941.46,Grid,0,17.7,0,395.41,263.61,84.73,84.73,56.49,56.49
2027-11-02 03:00:00,11,3,921.1,Grid,0,15.3,0,386.86,257.91,82.9,82.9,55.27,55.27
2027-11-02 04:00:00,11,4,927.73,Grid,0,15.2,0,389.65,259.76,83.5,83.5,55.66,55.66
2027-11-02 05:00:00,11,5,959.79,Grid,0,16.4,0,403.11,268.74,86.38,86.38,57.59,57.59
2027-11-02 06:00:00,11,6,935.61,Grid,0,17.1,0,392.96,261.97,84.21,84.21,56.14,56.14
2027-11-02 07:00:00,11,7,986.8,Grid,0,18.3,0,414.46,276.3,88.81,88.81,59.21,59.21
2027-11-02 08:00:00,11,8,2312.03,Grid,0,20.3,0,971.05,647.37,208.08,208.08,138.72,138.72
2027-11-02 09:00:00,11,9,3742.64,Grid,0,19.8,2943,1571.91,1047.94,336.84,336.84,224.56,224.56
2027-11-02 10:00:00,11,10,3904.24,Grid,0,23.8,3070,1639.78,1093.19,351.38,351.38,234.25,234.25
2027-11-02 11:00:00,11,11,3920.55,Grid,0,23.9,3083,1646.63,1097.75,352.85,352.85,235.23,235.23
2027-11-02 12:00:00,11,12,5664.04,Grid,0,25.1,4102,2378.9,1585.93,509.76,509.76,339.84,339.84
2027-11-02 13:00:00,11,13,6057.96,Generator,1,26.7,4341,2544.34,1696.23,545.22,545.22,363.48,363.48
2027-11-02 14:00:00,11,14,6916.91,Grid,0,27.1,4358,2905.1,1936.73,622.52,622.52,415.01,415.01
2027-11-02 15:00:00,11,15,4506.45,Generator,1,27.7,3030,1892.71,1261.8,405.58,405.58,270.39,270.39
2027-11-02 16:00:00,11,16,4628.04,Grid,0,27.3,2880,1943.78,1295.85,416.52,416.52,277.68,277.68
2027-11-02 17:00:00,11,17,8267.49,Grid,0,29.9,4418,3472.34,2314.9,744.07,744.07,496.05,496.05
2027-11-02 18:00:00,11,18,5983.53,Grid,0,25.0,4349,2513.08,1675.39,538.52,538.52,359.01,359.01
2027-11-02 19:00:00,11,19,7026.6,Grid,0,26.9,4495,2951.17,1967.45,632.39,632.39,421.6,421.6
2027-11-02 20:00:00,11,20,3695.88,Grid,0,23.6,2906,1552.27,1034.85,332.63,332.63,221.75,221.75
2027-11-02 21:00:00,11,21,3745.21,Grid,0,23.7,2945,1572.99,1048.66,337.07,337.07,224.71,224.71
2027-11-02 22:00:00,11,22,955.64,Grid,0,20.4,0,401.37,267.58,86.01,86.01,57.34,57.34
2027-11-02 23:00:00,11,23,979.93,Grid,0,21.1,0,411.57,274.38,88.19,88.19,58.8,58.8
2027-11-03 00:00:00,11,0,916.74,Grid,0,19.6,0,385.03,256.69,82.51,82.51,55.0,55.0
2027-11-03 01:00:00,11,1,976.54,Grid,0,18.2,0,410.15,273.43,87.89,87.89,58.59,58.59
2027-11-03 02:00:00,11,2,956.63,Grid,0,17.3,0,401.79,267.86,86.1,86.1,57.4,57.4
2027-11-03 03:00:00,11,3,990.38,Grid,0,16.8,0,415.96,277.31,89.13,89.13,59.42,59.42
2027-11-03 04:00:00,11,4,921.84,Grid,0,14.9,0,387.17,258.11,82.97,82.97,55.31,55.31
2027-11-03 05:00:00,11,5,945.75,Grid,0,14.7,0,397.22,264.81,85.12,85.12,56.75,56.75
2027-11-03 06:00:00,11,6,979.26,Grid,0,17.7,0,411.29,274.19,88.13,88.13,58.76,58.76
2027-11-03 07:00:00,11,7,958.18,Grid,0,16.9,0,402.43,268.29,86.24,86.24,57.49,57.49
2027-11-03 08:00:00,11,8,2367.43,Grid,0,17.3,0,994.32,662.88,213.07,213.07,142.05,142.05
2027-11-03 09:00:00,11,9,3961.19,Grid,0,19.1,3115,1663.7,1109.13,356.51,356.51,237.67,237.67
2027-11-03 10:00:00,11,10,3896.86,Grid,0,20.5,3065,1636.68,1091.12,350.72,350.72,233.81,233.81
2027-11-03 11:00:00,11,11,3335.41,Generator,1,23.3,2914,1400.87,933.92,300.19,300.19,200.12,200.12
2027-11-03 12:00:00,11,12,5807.13,Grid,0,25.0,4230,2438.99,1626.0,522.64,522.64,348.43,348.43
2027-11-03 13:00:00,11,13,6390.74,Grid,0,26.6,4156,2684.11,1789.41,575.17,575.17,383.44,383.44
2027-11-03 14:00:00,11,14,6233.19,Grid,0,25.9,4249,2617.94,1745.29,560.99,560.99,373.99,373.99
2027-11-03 15:00:00,11,15,4616.98,Grid,0,26.5,3021,1939.13,1292.75,415.53,415.53,277.02,277.02
2027-11-03 16:00:00,11,16,5012.85,Grid,0,27.3,3120,2105.4,1403.6,451.16,451.16,300.77,300.77
2027-11-03 17:00:00,11,17,7909.45,Grid,0,28.8,4492,3321.97,2214.65,711.85,711.85,474.57,474.57
2027-11-03 18:00:00,11,18,7050.59,Grid,0,26.4,4660,2961.25,1974.17,634.55,634.55,423.04,423.04
2027-11-03 19:00:00,11,19,6160.28,Grid,0,25.5,4339,2587.32,1724.88,554.43,554.43,369.62,369.62
2027-11-03 20:00:00,11,20,4071.3,Grid,0,24.5,3071,1709.95,1139.96,366.42,366.42,244.28,244.28
2027-11-03 21:00:00,11,21,3685.6,Grid,0,21.5,2898,1547.95,1031.97,331.7,331.7,221.14,221.14
2027-11-03 22:00:00,11,22,958.27,Grid,0,23.4,0,402.47,268.32,86.24,86.24,57.5,57.5
2027-11-03 23:00:00,11,23,923.17,Grid,0,21.2,0,387.73,258.49,83.09,83.09,55.39,55.39
2027-11-04 00:00:00,11,0,965.05,Grid,0,18.0,0,405.32,270.21,86.85,86.85,57.9,57.9
2027-11-04 01:00:00,11,1,982.63,Grid,0,18.6,0,412.7,275.14,88.44,88.44,58.96,58.96
2027-11-04 02:00:00,11,2,962.23,Grid,0,19.0,0,404.14,269.42,86.6,86.6,57.73,57.73
2027-11-04 03:00:00,11,3,940.02,Grid,0,17.5,0,394.81,263.21,84.6,84.6,56.4,56.4
2027-11-04 04:00:00,11,4,954.48,Grid,0,15.8,0,400.88,267.25,85.9,85.9,57.27,57.27
2027-11-04 05:00:00,11,5,938.78,Grid,0,17.0,0,394.29,262.86,84.49,84.49,56.33,56.33
2027-11-04 06:00:00,11,6,949.55,Grid,0,18.2,0,398.81,265.87,85.46,85.46,56.97,56.97
2027-11-04 07:00:00,11,7,848.57,Generator,1,16.8,0,356.4,237.6,76.37,76.37,50.91,50.91
2027-11-04 08:00:00,11,8,2006.58,Generator,1,19.3,0,842.76,561.84,180.59,180.59,120.39,120.39
2027-11-04 09:00:00,11,9,3756.31,Grid,0,19.2,2954,1577.65,1051.77,338.07,338.07,225.38,225.38
2027-11-04 10:00:00,11,10,3901.16,Grid,0,22.6,3068,1638.49,1092.32,351.1,351.1,234.07,234.07
2027-11-04 11:00:00,11,11,3772.17,Grid,0,22.8,2966,1584.31,1056.21,339.5,339.5,226.33,226.33
2027-11-04 12:00:00,11,12,5306.2,Grid,0,24.2,4116,2228.6,1485.74,477.56,477.56,318.37,318.37
2027-11-04 13:00:00,11,13,5961.01,Grid,0,26.0,4035,2503.62,1669.08,536.49,536.49,357.66,357.66
2027-11-04 14:00:00,11,14,6685.21,Grid,0,26.6,4366,2807.79,1871.86,601.67,601.67,401.11,401.11
2027-11-04 15:00:00,11,15,5280.49,Grid,0,28.5,3051,2217.81,1478.54,475.24,475.24,316.83,316.83
2027-11-04 16:00:00,11,16,5057.49,Grid,0,28.2,2974,2124.14,1416.1,455.17,455.17,303.45,303.45
2027-11-04 17:00:00,11,17,7690.09,Grid,0,28.2,4536,3229.84,2153.23,692.11,692.11,461.41,461.41
2027-11-04 18:00:00,11,18,6851.42,Generator,1,28.1,4515,2877.59,1918.4,616.63,616.63,411.08,411.08
2027-11-04 19:00:00,11,19,7264.16,Grid,0,27.2,4562,3050.95,2033.97,653.77,653.77,435.85,435.85
2027-11-04 20:00:00,11,20,4236.39,Grid,0,25.9,2897,1779.28,1186.19,381.27,381.27,254.18,254.18
2027-11-04 21:00:00,11,21,3916.24,Grid,0,23.4,3080,1644.82,1096.55,352.46,352.46,234.97,234.97
2027-11-04 22:00:00,11,22,945.9,Grid,0,22.5,0,397.28,264.85,85.13,85.13,56.75,56.75
2027-11-04 23:00:00,11,23,987.32,Grid,0,19.4,0,414.68,276.45,88.86,88.86,59.24,59.24
2027-11-05 00:00:00,11,0,923.48,Grid,0,18.9,0,387.86,258.58,83.11,83.11,55.41,55.41
2027-11-05 01:00:00,11,1,960.39,Grid,0,19.0,0,403.36,268.91,86.44,86.44,57.62,57.62
2027-11-05 02:00:00,11,2,936.1,Grid,0,18.5,0,393.16,262.11,84.25,84.25,56.17,56.17
2027-11-05 03:00:00,11,3,1001.39,Grid,0,14.8,0,420.58,280.39,90.12,90.12,60.08,60.08
2027-11-05 04:00:00,11,4,984.94,Grid,0,14.1,0,413.67,275.78,88.64,88.64,59.1,59.1
2027-11-05 05:00:00,11,5,961.41,Grid,0,18.3,0,403.79,269.2,86.53,86.53,57.68,57.68
2027-11-05 06:00:00,11,6,946.9,Grid,0,16.4,0,397.7,265.13,85.22,85.22,56.81,56.81
2027-11-05 07:00:00,11,7,972.37,Grid,0,17.4,0,408.39,272.26,87.51,87.51,58.34,58.34
2027-11-05 08:00:00,11,8,2382.39,Grid,0,18.3,0,1000.6,667.07,214.42,214.42,142.94,142.94
2027-11-05 09:00:00,11,9,3898.55,Grid,0,19.7,3066,1637.39,1091.59,350.87,350.87,233.91,233.91
2027-11-05 10:00:00,11,10,3680.6,Grid,0,22.0,2894,1545.85,1030.57,331.25,331.25,220.84,220.84
2027-11-05 11:00:00,11,11,3929.47,Grid,0,23.1,3090,1650.38,1100.25,353.65,353.65,235.77,235.77
2027-11-05 12:00:00,11,12,6175.98,Grid,0,25.7,4274,2593.91,1729.28,555.84,555.84,370.56,370.56
2027-11-05 13:00:00,11,13,6721.72,Grid,0,27.7,4079,2823.12,1882.08,604.95,604.95,403.3,403.3
2027-11-05 14:00:00,11,14,6866.87,Grid,0,27.2,4307,2884.09,1922.72,618.02,618.02,412.01,412.01
2027-11-05 15:00:00,11,15,4448.65,Grid,0,26.4,2932,1868.43,1245.62,400.38,400.38,266.92,266.92
2027-11-05 16:00:00,11,16,4387.22,Grid,0,26.2,2940,1842.63,1228.42,394.85,394.85,263.23,263.23
2027-11-05 17:00:00,11,17,6618.55,Grid,0,26.4,4355,2779.79,1853.19,595.67,595.67,397.11,397.11
